cell_id,score,biomasa_10km,dist_gasoducto,dist_carretera,pendiente_media,pts_carretera,pts_suelo,dist_nucleos,red_natura,cluster,purin_bruto_t_anio,purin_mov_t_anio,biometano_Nm3h,biometano_año_m3,capex_total_€,capex_total_M€,opex_fijo_€,coste_feedstock_€,opex_variable_€,amortizacion_anual_€,costes_totales_€,ingreso_pesimista_€,margen_pesimista_€,margen_pesimista_M€,ingreso_base_€,margen_base_€,margen_base_M€,ingreso_optimista_€,margen_optimista_€,margen_optimista_M€,proporcion_biomasa,stock_proyectado_15a,viable,viable_pred,margen_pred_€,margen_pred_M€
12449,72.57,323981.0,6134.17266956893,3539.563789085793,2.93655517578125,2,3.0,2218.916916356632,0,4.0,503929.0,364089.0,831.3,7281775.0,5996516.0,6.0,904930.0,1237903.0,873813.0,399768.0,3416414.0,4552656.0,1136242.0,1.14,5644922.0,2228508.0,2.23,6737189.0,3320775.0,3.32,0.06250435289249102,530493.0,0,0,2183538.762016994,2.18
12450,72.84,330440.0,5266.146496721174,4412.750605372691,2.7879037475585937,2,3.0,3576.292552685974,0,4.0,493040.0,356221.0,813.3,7124423.0,5646295.0,5.65,897926.0,1211151.0,854931.0,376420.0,3340428.0,4459032.0,1118604.0,1.12,5527695.0,2187267.0,2.19,6596359.0,3255931.0,3.26,0.06375046181657176,541070.0,0,0,2289793.3689540834,2.29
12452,71.6,325197.0,5440.7930585144695,4755.999420474067,4.510932922363281,2,3.0,3774.4174063075234,0,4.0,484428.0,349999.0,799.1,6999985.0,5627663.0,5.63,897553.0,1189997.0,839998.0,375178.0,3302726.0,4384991.0,1082265.0,1.08,5434989.0,2132263.0,2.13,6484987.0,3182261.0,3.18,0.06273895088779714,532485.0,0,0,2174753.6183927064,2.17
12460,72.37,328838.0,6048.428551840789,4652.303546069809,2.7857958984375,2,3.0,3392.5647119123587,0,4.0,487260.0,352046.0,803.8,7040910.0,5833313.0,5.83,901666.0,1196956.0,844909.0,388888.0,3332419.0,4409341.0,1076922.0,1.08,5465478.0,2133059.0,2.13,6521614.0,3189195.0,3.19,0.0634413943918346,538446.0,0,0,2257013.5573485596,2.26
12461,73.27,332749.0,6070.488242135286,4503.364246221221,1.4724502563476562,2,3.0,3097.8713608392695,0,4.0,490498.0,354385.0,809.1,7087690.0,5866632.0,5.87,902333.0,1204909.0,850523.0,391109.0,3348874.0,4437176.0,1088302.0,1.09,5500329.0,2151455.0,2.15,6563483.0,3214609.0,3.21,0.06419592791127719,544850.0,0,0,2286400.4057447943,2.29
12463,73.89,338557.0,6230.668263640211,4033.1146093756056,0.8436811065673828,2,3.0,2650.363937333412,0,4.0,500037.0,361277.0,824.8,7225538.0,5993366.0,5.99,904867.0,1228342.0,867065.0,399558.0,3399832.0,4519195.0,1119363.0,1.12,5603026.0,2203194.0,2.2,6686857.0,3287025.0,3.29,0.06531644202043665,554361.0,0,0,2291377.950509888,2.29
12466,73.13,326130.0,5731.053863203201,4137.2475659564025,1.929923095703125,2,3.0,2906.0944982934934,0,4.0,510742.0,369011.0,842.5,7380224.0,5931773.0,5.93,903635.0,1254637.0,885627.0,395452.0,3439351.0,4611233.0,1171882.0,1.17,5718267.0,2278916.0,2.28,6825300.0,3385949.0,3.39,0.06291895082991934,534012.0,0,0,2276660.4466199377,2.28
12480,72.57,329774.0,6031.729318815862,3048.1158412461637,4.0649197387695315,2,3.0,1791.7081232134137,0,4.0,504534.0,364526.0,832.3,7290517.0,5970773.0,5.97,904415.0,1239388.0,874862.0,398052.0,3416717.0,4557858.0,1141141.0,1.14,5651435.0,2234718.0,2.23,6745013.0,3328296.0,3.33,0.06362197311190575,539979.0,0,0,2266334.867577123,2.27
12481,73.65,318593.0,5444.351308698686,2712.937703357575,1.1418281555175782,2,3.0,1722.6589816073226,0,4.0,493395.0,356478.0,813.9,7129552.0,5702684.0,5.7,899054.0,1212025.0,855546.0,380179.0,3346804.0,4462083.0,1115279.0,1.12,5531516.0,2184712.0,2.18,6600949.0,3254145.0,3.25,0.06146486769618402,521671.0,0,0,2242940.059623215,2.24
12482,73.05,331321.0,5542.336470598315,3180.3615419650396,3.63123291015625,2,3.0,2086.089394975778,0,4.0,510358.0,368734.0,841.9,7374678.0,5871992.0,5.87,902440.0,1253696.0,884961.0,391466.0,3432563.0,4607933.0,1175370.0,1.18,5714135.0,2281572.0,2.28,6820337.0,3387774.0,3.39,0.0639204296075789,542512.0,0,0,2294682.4829755444,2.29
12483,72.39,325184.0,5644.779821351382,3655.921016626482,4.124238586425781,2,3.0,2483.8690235470044,0,4.0,509188.0,367889.0,839.9,7357771.0,5893075.0,5.89,902862.0,1250823.0,882933.0,392872.0,3429490.0,4597874.0,1168384.0,1.17,5701539.0,2272049.0,2.27,6805205.0,3375715.0,3.38,0.06273644285001838,532463.0,0,0,2196997.112056662,2.2
12484,74.94,343734.0,4951.902544527832,2933.8084367374368,1.3510942077636718,2,3.0,2048.9526372213786,0,4.0,534689.0,386313.0,882.0,7726251.0,5895532.0,5.9,902911.0,1313464.0,927150.0,393035.0,3536560.0,4817119.0,1280559.0,1.28,5976057.0,2439497.0,2.44,7134995.0,3598435.0,3.6,0.06631521983433446,562837.0,0,0,2339657.173290966,2.34
12485,72.68,323983.0,5155.3869731338345,3828.143242329511,3.867166748046875,2,3.0,2791.276583119688,0,4.0,507216.0,366463.0,836.7,7329267.0,5729987.0,5.73,899600.0,1245974.0,879512.0,381999.0,3407085.0,4580914.0,1173829.0,1.17,5680304.0,2273219.0,2.27,6779694.0,3372609.0,3.37,0.062504738744457,530497.0,0,0,2222061.296238476,2.22
12486,72.99,327890.0,5052.943622380767,3374.0743424225193,3.982854919433594,2,3.0,2429.290496475837,0,4.0,513633.0,371100.0,847.3,7421996.0,5752182.0,5.75,900044.0,1261740.0,890640.0,383479.0,3435903.0,4636088.0,1200185.0,1.2,5749387.0,2313484.0,2.31,6862686.0,3426783.0,3.43,0.06325850055996766,536894.0,0,0,2284869.1739075044,2.28
12487,74.66,337545.0,4461.133986832646,3196.1212103466323,1.9454953002929687,2,3.0,2077.6654008811192,0,4.0,524523.0,378968.0,865.2,7579361.0,5664459.0,5.66,898289.0,1288491.0,909523.0,377631.0,3473934.0,4729720.0,1255786.0,1.26,5866624.0,2392690.0,2.39,7003528.0,3529594.0,3.53,0.06512120092565887,552703.0,0,0,2336778.45813565,2.34
12489,74.4,341578.0,4563.550774163218,3620.44392502534,2.6075033569335937,2,3.0,2574.4366005907073,0,4.0,536115.0,387343.0,884.3,7746869.0,5790794.0,5.79,900816.0,1316966.0,929624.0,386053.0,3533459.0,4829387.0,1295928.0,1.3,5991417.0,2457958.0,2.46,7153448.0,3619989.0,3.62,0.06589927141502527,559307.0,0,0,2338829.8537573614,2.34
12500,66.73,332385.0,6881.19721090043,1881.9977820413346,4.0225308227539065,2,3.0,416.5676725621712,0,3.0,479960.0,346771.0,791.7,6935420.0,6022932.0,6.02,905459.0,1179021.0,832250.0,401529.0,3318259.0,4346575.0,1028316.0,1.03,5386888.0,2068629.0,2.07,6427201.0,3108942.0,3.11,0.06412570285347174,544254.0,0,0,2310956.952046762,2.31
12502,64.18,329657.0,6397.917339780052,992.745170465261,2.1841439819335937,2,3.0,50.57765260517259,0,3.0,493733.0,356722.0,814.4,7134441.0,5991545.0,5.99,904831.0,1212855.0,856133.0,399436.0,3373255.0,4464992.0,1091737.0,1.09,5535159.0,2161904.0,2.16,6605325.0,3232070.0,3.23,0.06359940077189685,539787.0,0,0,2283749.143320264,2.28
12503,66.22,322946.0,6370.423807720104,1488.4833847449188,2.527355194091797,2,3.0,310.87361379144744,0,3.0,483094.0,349036.0,796.9,6980715.0,5895554.0,5.9,902911.0,1186722.0,837686.0,393037.0,3320356.0,4373525.0,1053169.0,1.05,5420633.0,2100277.0,2.1,6467740.0,3147384.0,3.15,0.06230467450010466,528799.0,0,0,2121719.340603649,2.12
12504,73.24,336606.0,6382.104096085865,1983.2806910149554,3.4081082153320312,2,3.0,682.5845998865102,0,4.0,505531.0,365246.0,833.9,7304923.0,6084108.0,6.08,906682.0,1241836.0,876591.0,405607.0,3430716.0,4566429.0,1135713.0,1.14,5662168.0,2231452.0,2.23,6757906.0,3327190.0,3.33,0.06494004342763877,551166.0,0,0,2337422.4008147214,2.34
12505,74.08,333906.0,5883.164992692972,2076.0062889324254,1.612359619140625,2,3.0,1016.6183930870054,0,4.0,501096.0,362042.0,826.6,7240841.0,5897850.0,5.9,902957.0,1230943.0,868901.0,393190.0,3395991.0,4528300.0,1132309.0,1.13,5614427.0,2218436.0,2.22,6700553.0,3304562.0,3.3,0.06441914327358737,546745.0,0,0,2311394.14038175,2.31
12506,74.17,335688.0,5870.492068637794,1599.6071922462766,1.9425759887695313,2,3.0,718.8956597219185,0,4.0,507307.0,366529.0,836.8,7330580.0,5945269.0,5.95,903905.0,1246199.0,879670.0,396351.0,3426125.0,4581695.0,1155570.0,1.16,5681282.0,2255157.0,2.26,6780869.0,3354744.0,3.35,0.0647629373752613,549663.0,0,0,2323203.1094272113,2.32
12507,74.04,336413.0,5900.315578393276,1138.0150549117989,2.605763244628906,2,3.0,529.8141891441736,0,4.0,515843.0,372696.0,850.9,7453926.0,6024619.0,6.02,905492.0,1267166.0,894471.0,401641.0,3468770.0,4655086.0,1186316.0,1.19,5773175.0,2304405.0,2.3,6891264.0,3422494.0,3.42,0.06490280871292324,550850.0,0,0,2330002.7440557573,2.33
12508,74.43,336200.0,5384.42271457398,2256.0425454099773,1.587323455810547,2,3.0,1408.7263054540815,0,4.0,514718.0,371883.0,849.0,7437668.0,5860571.0,5.86,902211.0,1264402.0,892520.0,390705.0,3449838.0,4645412.0,1195574.0,1.2,5761063.0,2311225.0,2.31,6876713.0,3426875.0,3.43,0.06486171547854808,550501.0,0,0,2322614.549816372,2.32
12509,73.97,337260.0,5403.156629471563,1394.7958369770934,3.415880126953125,2,3.0,637.9376058567666,0,4.0,517234.0,373701.0,853.2,7474029.0,5886945.0,5.89,902739.0,1270583.0,896883.0,392463.0,3462668.0,4667047.0,1204379.0,1.2,5788152.0,2325484.0,2.33,6909256.0,3446588.0,3.45,0.06506621702050899,552237.0,0,0,2355163.1585131176,2.36
12512,64.63,346471.0,6357.206661218702,20.369247825419762,5.51946533203125,2,3.0,125.2318345540585,0,3.0,519487.0,375329.0,856.9,7506584.0,6191742.0,6.19,908835.0,1276119.0,900790.0,412783.0,3498527.0,4686417.0,1187890.0,1.19,5812405.0,2313878.0,2.31,6938393.0,3439866.0,3.44,0.06684325824975619,567319.0,0,0,2411299.5731856436,2.41
12514,65.92,335201.0,5968.474088087382,706.0373611393625,5.361157836914063,2,3.0,295.9223699728022,0,3.0,510019.0,368489.0,841.3,7369781.0,5997038.0,6.0,904941.0,1252863.0,884374.0,399803.0,3441981.0,4605020.0,1163039.0,1.16,5710487.0,2268506.0,2.27,6815954.0,3373973.0,3.37,0.06466898242154906,548865.0,0,0,2337390.491519446,2.34
12516,66.14,336740.0,5469.377502922404,978.4668344552645,1.8113232421875,2,3.0,148.46033593834858,0,3.0,512547.0,370315.0,845.5,7406308.0,5868158.0,5.87,902363.0,1259071.0,888757.0,391211.0,3441402.0,4626753.0,1185351.0,1.19,5737699.0,2296297.0,2.3,6848646.0,3407244.0,3.41,0.06496589550935836,551385.0,0,0,2352242.6711563794,2.35
12517,65.34,335366.0,4970.462513567216,1248.2649796834548,1.7444970703125,2,3.0,49.48321044175705,0,3.0,518174.0,374381.0,854.8,7487621.0,5764895.0,5.76,900298.0,1272895.0,898515.0,384326.0,3456034.0,4675134.0,1219100.0,1.22,5798278.0,2342244.0,2.34,6921421.0,3465387.0,3.47,0.06470081520874109,549135.0,0,0,2353763.732437753,2.35
12530,73.98,347936.0,5370.573038876892,1818.3359704760346,4.363384704589844,2,3.0,1117.6812212835143,0,4.0,527424.0,381064.0,870.0,7621275.0,5961215.0,5.96,904224.0,1295618.0,914553.0,397414.0,3511809.0,4754659.0,1242850.0,1.24,5897850.0,2386041.0,2.39,7041041.0,3529232.0,3.53,0.06712589481482482,569718.0,0,0,2382033.542309024,2.38
12531,75.39,347734.0,4870.670631841522,2083.4844205531904,1.3761849975585938,2,3.0,1048.973867458253,0,4.0,527092.0,380824.0,869.5,7616481.0,5808508.0,5.81,901170.0,1294802.0,913978.0,387234.0,3497184.0,4751806.0,1254622.0,1.25,5894278.0,2397094.0,2.4,7036750.0,3539566.0,3.54,0.06708692376626245,569387.0,0,0,2388998.13064593,2.39
12532,75.08,342355.0,4885.937536153358,2508.151782867383,1.2425537109375,2,3.0,1548.9598258487479,0,4.0,524827.0,379188.0,865.7,7583752.0,5794407.0,5.79,900888.0,1289239.0,910050.0,386294.0,3486471.0,4732332.0,1245861.0,1.25,5869895.0,2383424.0,2.38,7007458.0,3520987.0,3.52,0.06604917490380229,560579.0,0,0,2343764.632332012,2.34
12533,74.29,343202.0,4906.575098841821,1679.6692628725132,3.8340689086914064,2,3.0,549.0134853783331,0,4.0,526994.0,380753.0,869.3,7615057.0,5818466.0,5.82,901369.0,1294560.0,913807.0,387898.0,3497634.0,4750959.0,1253325.0,1.25,5893217.0,2395583.0,2.4,7035476.0,3537842.0,3.54,0.06621258321138804,561966.0,0,0,2412490.9071271354,2.41
12534,75.45,339643.0,4370.790551130953,2364.385938795243,0.9057585144042969,2,3.0,1089.286889137207,0,4.0,527718.0,381276.0,870.5,7625524.0,5663705.0,5.66,898274.0,1296338.0,915063.0,377580.0,3487255.0,4757187.0,1269932.0,1.27,5901015.0,2413760.0,2.41,7044844.0,3557589.0,3.56,0.0655259596379551,556139.0,0,0,2348477.7053747675,2.35
12535,75.63,344339.0,4410.766014939667,1934.2874634993457,1.1994124603271485,2,3.0,599.5760303034696,0,4.0,528861.0,382102.0,872.4,7642043.0,5685126.0,5.69,898703.0,1299147.0,917045.0,379008.0,3493903.0,4767016.0,1273113.0,1.27,5913322.0,2419419.0,2.42,7059628.0,3565725.0,3.57,0.06643194005403857,563828.0,0,0,2402751.7103153043,2.4
12536,75.41,342549.0,4387.7970834080825,2779.6205319999767,1.0367256164550782,2,3.0,1582.895577442153,0,4.0,525146.0,379418.0,866.3,7588356.0,5647593.0,5.65,897952.0,1290021.0,910603.0,376506.0,3475082.0,4735072.0,1259990.0,1.26,5873325.0,2398243.0,2.4,7011579.0,3536497.0,3.54,0.06608660254450079,560897.0,0,0,2346545.809063114,2.35
12537,75.28,331780.0,3890.1337873055986,3047.524829255342,0.7820245361328125,2,3.0,1699.9048062823808,0,4.0,513480.0,370989.0,847.0,7419789.0,5402079.0,5.4,893042.0,1261363.0,890375.0,360139.0,3404919.0,4634774.0,1229855.0,1.23,5747743.0,2342824.0,2.34,6860711.0,3455792.0,3.46,0.06400898263376764,543264.0,0,0,2325508.659602866,2.33
12538,75.48,334435.0,3870.9414461895103,2628.462133021589,0.8847019958496094,2,3.0,1232.4091281062579,0,4.0,519164.0,375096.0,856.4,7501917.0,5443198.0,5.44,893864.0,1275326.0,900230.0,362880.0,3432300.0,4683641.0,1251341.0,1.25,5808928.0,2376628.0,2.38,6934216.0,3501916.0,3.5,0.06452120111858485,547611.0,0,0,2333433.2550787088,2.33
12539,75.43,333900.0,3916.022788048976,2213.748476637422,1.1523434448242187,2,3.0,782.735823703319,0,4.0,518285.0,374461.0,854.9,7489219.0,5449475.0,5.45,893990.0,1273167.0,898706.0,363298.0,3429161.0,4676085.0,1246924.0,1.25,5799468.0,2370307.0,2.37,6922851.0,3493690.0,3.49,0.06441798571768947,546735.0,0,0,2334502.5248262105,2.33
12543,66.57,336650.0,3392.4935166852188,1233.6756652778633,4.419625244140625,2,3.0,169.19109143292317,0,3.0,532513.0,384741.0,878.4,7694817.0,5409767.0,5.41,893195.0,1308119.0,923378.0,360651.0,3485343.0,4798416.0,1313073.0,1.31,5952639.0,2467296.0,2.47,7106861.0,3621518.0,3.62,0.06494853217088997,551238.0,0,0,2372858.542804173,2.37
12544,66.81,351076.0,3198.4656194699223,937.6587997847553,3.420294189453125,2,3.0,65.28343508915273,0,3.0,547102.0,395281.0,902.5,7905623.0,5471882.0,5.47,894438.0,1343955.0,948675.0,364792.0,3551860.0,4923846.0,1371986.0,1.37,6109689.0,2557829.0,2.56,7295533.0,3743673.0,3.74,0.0677316824013883,574859.0,0,0,2595375.9586274354,2.6
12545,68.94,369799.0,3035.249000733605,655.6160659485097,3.4625982666015624,2,3.0,174.97764038093104,0,3.0,569970.0,411804.0,940.2,8236074.0,5611530.0,5.61,897231.0,1400134.0,988329.0,374102.0,3659796.0,5120464.0,1460668.0,1.46,6355875.0,2696079.0,2.7,7591286.0,3931490.0,3.93,0.07134383558076027,605517.0,0,0,2751931.500996834,2.75
12546,77.87,364580.0,2559.646730889133,1063.3252081843918,1.8664425659179686,2,3.0,649.2923193399794,0,2.0,561398.0,405610.0,926.1,8112205.0,5398148.0,5.4,892963.0,1379074.0,973465.0,359877.0,3605379.0,5046762.0,1441383.0,1.44,6263593.0,2658214.0,2.66,7480423.0,3875044.0,3.88,0.07033695487557722,596971.0,0,0,2749563.837087113,2.75
12547,74.91,338130.0,2930.111172796787,1633.6290725306985,5.11086669921875,2,3.0,637.403340951937,0,2.0,525838.0,379918.0,867.4,7598361.0,5215998.0,5.22,889320.0,1291721.0,911803.0,347733.0,3440577.0,4741025.0,1300448.0,1.3,5880779.0,2440202.0,2.44,7020533.0,3579956.0,3.58,0.06523406262570333,553661.0,0,0,2414902.7467079684,2.41
12548,76.1,338549.0,2737.8668308433685,1350.7098276929275,2.761138916015625,2,3.0,565.2569565864854,0,2.0,526526.0,380415.0,868.5,7608306.0,5164000.0,5.16,888280.0,1293411.0,912997.0,344267.0,3438955.0,4746942.0,1307987.0,1.31,5888188.0,2449233.0,2.45,7029434.0,3590479.0,3.59,0.0653148986125728,554347.0,0,0,2439264.9748357143,2.44
12549,76.01,345199.0,2277.4591044111567,1759.2838195966772,4.45240234375,2,3.0,1065.2553119179438,0,2.0,537449.0,388307.0,886.5,7766138.0,5115965.0,5.12,887319.0,1320244.0,931937.0,341064.0,3480564.0,4840852.0,1360288.0,1.36,6005773.0,2525209.0,2.53,7170694.0,3690130.0,3.69,0.06659785639940309,565236.0,0,0,2619541.791918149,2.62
12551,68.34,343931.0,3973.450925503341,1773.6129761073723,4.451352844238281,2,3.0,369.41822371273486,0,3.0,532242.0,384545.0,878.0,7690903.0,5581820.0,5.58,896636.0,1307453.0,922908.0,372121.0,3499118.0,4796087.0,1296969.0,1.3,5949723.0,2450605.0,2.45,7103358.0,3604240.0,3.6,0.06635322625298191,563160.0,0,0,2461993.479098945,2.46
12552,65.04,343843.0,4045.145585070849,1337.0775167687425,4.357823791503907,2,3.0,29.068374136892427,0,3.0,541766.0,391426.0,893.7,7828514.0,5681874.0,5.68,898637.0,1330848.0,939422.0,378792.0,3547699.0,4877966.0,1330267.0,1.33,6052243.0,2504544.0,2.5,7226520.0,3678821.0,3.68,0.06633624876647949,563016.0,0,0,2458081.706783522,2.46
12553,68.99,342054.0,3557.172872099584,1604.8584373190176,5.362655029296875,2,3.0,446.19760505616347,0,3.0,541389.0,391154.0,893.0,7823076.0,5532378.0,5.53,895648.0,1329924.0,938769.0,368825.0,3533166.0,4874730.0,1341564.0,1.34,6048192.0,2515026.0,2.52,7221653.0,3688487.0,3.69,0.0659911041829247,560087.0,0,0,2427189.027404872,2.43
12554,75.88,343009.0,3475.5890992300237,2023.4984614661416,1.9646636962890625,2,3.0,730.5771127499887,0,4.0,540271.0,390346.0,891.2,7806913.0,5498677.0,5.5,894974.0,1327176.0,936830.0,366578.0,3525558.0,4865113.0,1339555.0,1.34,6036150.0,2510592.0,2.51,7207187.0,3681629.0,3.68,0.0661753484966725,561650.0,0,0,2443248.7303212476,2.44
12555,74.35,331013.0,3059.3633306838587,1940.2445271560473,5.2519769287109375,2,3.0,846.463502720779,0,2.0,523255.0,378051.0,863.1,7561028.0,5233464.0,5.23,889669.0,1285373.0,907323.0,348898.0,3431263.0,4718812.0,1287549.0,1.29,5852966.0,2421703.0,2.42,6987120.0,3555857.0,3.56,0.06386100840482045,542008.0,0,0,2370145.197267905,2.37
12556,74.9,333497.0,2978.4437070372473,2306.692195157662,4.0704150390625,2,3.0,1141.5891844139055,0,2.0,528069.0,381530.0,871.1,7630600.0,5248899.0,5.25,889978.0,1297202.0,915672.0,349927.0,3452779.0,4760207.0,1307428.0,1.31,5904797.0,2452018.0,2.45,7049387.0,3596608.0,3.6,0.06434023654654773,546075.0,0,0,2395977.5068071117,2.4
12557,74.5,320418.0,2482.4452149630597,2646.854850348673,4.37388671875,2,3.0,1541.5245648009882,0,2.0,516255.0,372994.0,851.6,7459881.0,5002656.0,5.0,885053.0,1268180.0,895186.0,333510.0,3381929.0,4658629.0,1276700.0,1.28,5777611.0,2395682.0,2.4,6896593.0,3514664.0,3.51,0.06181695761512617,524659.0,0,0,2286785.9641773975,2.29
12558,75.01,321167.0,2562.4069029459133,2328.801146998532,3.228291015625,2,3.0,1286.3668756750783,0,2.0,513652.0,371114.0,847.3,7422278.0,5005182.0,5.01,885104.0,1261788.0,890673.0,333679.0,3371244.0,4636255.0,1265011.0,1.27,5749597.0,2378353.0,2.38,6862939.0,3491695.0,3.49,0.061961459176379685,525886.0,0,0,2265891.282122977,2.27
12559,75.56,329230.0,1988.4520548899854,2361.8823464844468,4.027728271484375,2,3.0,1962.3293098227791,0,2.0,530256.0,383110.0,874.7,7662198.0,4969936.0,4.97,884399.0,1302574.0,919464.0,331329.0,3437766.0,4779008.0,1341242.0,1.34,5928338.0,2490572.0,2.49,7077667.0,3639901.0,3.64,0.06351702137716354,539088.0,0,0,2427849.026242687,2.43
12560,75.73,332784.0,3371.137095669629,2891.5812391659583,0.7787629699707032,2,3.0,1471.362292397606,0,4.0,516452.0,373137.0,851.9,7462731.0,5270891.0,5.27,890418.0,1268666.0,895528.0,351393.0,3406005.0,4660325.0,1254320.0,1.25,5779735.0,2373730.0,2.37,6899144.0,3493139.0,3.49,0.06420268032068156,544908.0,0,0,2335411.838344753,2.34
12562,75.82,335916.0,3422.8076362090524,2451.7419058709156,1.1264916229248048,2,3.0,1073.6847360290851,0,4.0,521596.0,376853.0,860.4,7537067.0,5328821.0,5.33,891576.0,1281300.0,904448.0,355255.0,3432579.0,4704555.0,1271976.0,1.27,5835115.0,2402536.0,2.4,6965675.0,3533096.0,3.53,0.06480692449938119,550036.0,0,0,2339757.9824496335,2.34
12563,75.78,332594.0,2871.400869919069,3137.2991755307635,1.4193608093261718,2,3.0,1780.143688734503,0,2.0,523455.0,378197.0,863.5,7563931.0,5178733.0,5.18,888575.0,1285870.0,907672.0,345249.0,3427366.0,4720539.0,1293173.0,1.29,5855129.0,2427763.0,2.43,6989718.0,3562352.0,3.56,0.06416602438391499,544597.0,0,0,2405123.9580764803,2.41
12564,74.72,320662.0,2897.222145276549,3567.6608464197375,2.386621551513672,2,3.0,2167.537969454051,0,2.0,509880.0,368388.0,841.1,7367761.0,5074510.0,5.07,886490.0,1252519.0,884131.0,338301.0,3361441.0,4603818.0,1242377.0,1.24,5708982.0,2347541.0,2.35,6814146.0,3452705.0,3.45,0.061864031554973775,525059.0,0,0,2291330.7378834127,2.29
12565,74.93,330958.0,2931.891838465929,2712.2936703110718,3.5216973876953124,2,3.0,1433.9921536103911,0,2.0,527047.0,380791.0,869.4,7615830.0,5226502.0,5.23,889530.0,1294689.0,913900.0,348433.0,3446552.0,4751419.0,1304867.0,1.3,5893793.0,2447241.0,2.45,7036168.0,3589616.0,3.59,0.06385039747575644,541918.0,0,0,2384692.9746862277,2.38
12567,74.62,317378.0,2444.660997037268,3010.5572155118266,3.5738079833984373,2,3.0,1831.5900174347864,0,2.0,503199.0,363561.0,830.0,7271226.0,4883642.0,4.88,882673.0,1236107.0,872547.0,325576.0,3316903.0,4546379.0,1229476.0,1.23,5637063.0,2320160.0,2.32,6727747.0,3410844.0,3.41,0.06123046262686089,519682.0,0,0,2267001.821476664,2.27
12568,74.82,326706.0,2371.775831258956,3359.3755388694362,4.03871337890625,2,3.0,2138.9214626935523,0,2.0,513784.0,371209.0,847.5,7424185.0,4949081.0,4.95,883982.0,1262111.0,890902.0,329939.0,3366934.0,4637390.0,1270456.0,1.27,5751018.0,2384084.0,2.38,6864646.0,3497712.0,3.5,0.06303007619611697,534955.0,0,0,2394423.4267645436,2.39
12569,75.16,315256.0,1963.8597272736597,2654.183218234892,3.294742431640625,2,3.0,2240.1706765160316,0,2.0,504753.0,364684.0,832.6,7293686.0,4752221.0,4.75,880044.0,1239926.0,875242.0,316815.0,3312027.0,4559743.0,1247716.0,1.25,5653796.0,2341769.0,2.34,6747849.0,3435822.0,3.44,0.06082107369097309,516207.0,0,0,2279041.765131141,2.28
12570,77.93,356710.0,2085.283712061853,1349.664101720582,1.6683444213867187,2,3.0,719.24561420861,0,2.0,551300.0,398314.0,909.4,7966280.0,5172549.0,5.17,888451.0,1354268.0,955954.0,344837.0,3543510.0,4959937.0,1416427.0,1.42,6154879.0,2611369.0,2.61,7349821.0,3806311.0,3.81,0.06881862738950888,584085.0,0,0,2696111.58382318,2.7
12571,75.51,337721.0,2469.921673847012,2045.0465786026061,4.253678894042968,2,3.0,1121.1632887650221,0,2.0,525166.0,379433.0,866.3,7588654.0,5072400.0,5.07,886448.0,1290072.0,910638.0,338160.0,3425318.0,4735249.0,1309931.0,1.31,5873547.0,2448229.0,2.45,7011845.0,3586527.0,3.59,0.06515515589866369,552992.0,0,0,2474654.461766199,2.47
12572,75.42,339223.0,1815.0767605227245,1749.6185179965623,6.3502783203125,2,3.0,853.4706567532932,0,2.0,530461.0,383258.0,875.0,7665165.0,4919617.0,4.92,883392.0,1303077.0,919820.0,327974.0,3434263.0,4780773.0,1346510.0,1.35,5930548.0,2496285.0,2.5,7080323.0,3646060.0,3.65,0.06544493072510266,555451.0,0,0,2540848.7570753885,2.54
12573,72.83,355258.0,1622.0312087732248,1484.4172763025908,2.7442861938476564,2,3.0,496.9851390911216,0,3.0,548915.0,396591.0,905.5,7931818.0,5013903.0,5.01,885278.0,1348409.0,951818.0,334260.0,3519765.0,4939432.0,1419667.0,1.42,6129204.0,2609439.0,2.61,7318977.0,3799212.0,3.8,0.06853849886221902,581707.0,0,0,2673651.3008358823,2.67
12574,74.87,331041.0,2017.375632995324,1891.4960865182268,6.212723388671875,2,3.0,1266.2070524092712,0,2.0,523592.0,378295.0,863.7,7565909.0,4923654.0,4.92,883473.0,1286203.0,907909.0,328244.0,3405829.0,4721716.0,1315887.0,1.32,5856602.0,2450773.0,2.45,6991489.0,3585660.0,3.59,0.06386641033234394,542054.0,0,0,2428636.026252844,2.43
12575,76.37,327266.0,1564.889422498514,1432.9134831122403,3.46715576171875,2,3.0,1056.0533605350724,0,2.0,513334.0,370884.0,846.8,7417674.0,4703299.0,4.7,879066.0,1261006.0,890121.0,313553.0,3343746.0,4633516.0,1289770.0,1.29,5746167.0,2402421.0,2.4,6858818.0,3515072.0,3.52,0.0631381147465869,535872.0,0,0,2438330.7825615727,2.44
12576,76.0,331126.0,1352.8767774552105,1267.7374164665127,5.540848388671875,2,3.0,590.5662523852116,0,2.0,523732.0,378396.0,863.9,7567926.0,4725456.0,4.73,879509.0,1286546.0,908151.0,315030.0,3389236.0,4722916.0,1333680.0,1.33,5858105.0,2468869.0,2.47,6993294.0,3604058.0,3.6,0.06388280904089741,542193.0,0,0,2442338.416859746,2.44
